parallel_id,yue_sent_id,zh_sent_id,yue_text,zh_text,yue_tokens,zh_tokens,absolute_token_difference,yue_mean_arc_distance,zh_mean_arc_distance,yue_long_arc_percent,zh_long_arc_percent,base_relation_JS_bits
hk/858,858,858,成個《議事規則》最大嘅精神就係我哋確保每一個議員都能夠-喺充足嘅情況同埋機會之下能夠完成倒個宣誓程序。,《議事規則》最基本的精神是確保每位議員有充足機會完成宣誓程序。,35,20,15,3.5588235294117645,2.5789473684210527,14.705882352941176,10.526315789473685,0.19515451474882906
hk/798,798,798,誒，主席，你作為，誒，代理主席呢，都係唔容易。,主席，你擔任「代理主席」亦不容易。,18,12,6,4.0,2.090909090909091,23.529411764705884,9.090909090909092,0.19467679436231383
hk/834,834,834,噉，我覺得，誒，係咪需要咁，誒，草率地，或者咁急速地，抱「必須要」噉樣處理呢？,我們是否必須如此草率、倉促地處理？,30,11,19,7.0344827586206895,3.6,31.03448275862069,30.0,0.19457539127433987
hk/130,130,130,通常呢，有二十幾張白卡呢，就有一張閃卡嚟㗎。,一般每二十多張白卡便出一張閃卡。,17,11,6,3.375,2.5,18.75,10.0,0.1943854771021983
hk/916,916,916,下，噉，我就，就會係，喺-在坐嘅議員呢，係經過選舉嗰度呢，確認咗佢係議員嘅話呢，雖然佢未宣誓，我係畀佢喺依度呢，係發-發言㗎。,在席議員是經過選舉確認的議員，雖然他未宣誓，但我會容許他發言。,51,21,30,3.74,3.5,18.0,20.0,0.19396106892590245
hk/445,445,445,不過我一個女人，拉電嘅體力真係有限。拉唔郁嘅，拉唔到，搵啲工人拉。,不過我自己一個女人，體力有限，拉不動，找人幫忙。,27,17,10,3.5384615384615383,3.125,15.384615384615385,12.5,0.19198137268444548
hk/431,431,431,讀多啲書自然就有用；學多咗嘢自然就有用。,多讀書就自然能有用，對嗎？,16,10,6,3.2,1.8888888888888888,26.666666666666668,0.0,0.19184358759972328
hk/678,678,678,噉，主席，喂，呢個，我想問秘書處呢，佢有冇處理到梁君彥嘅國籍問題先？,主席，我想問秘書處有否處理梁君彥議員的國籍問題？,25,15,10,4.208333333333333,2.9285714285714284,29.166666666666668,7.142857142857143,0.191649790490526
hk/138,138,138,對唔住呀！,對不起！,3,2,1,1.5,1.0,0.0,0.0,0.1908745046211096
hk/156,156,156,你呀？,你？,3,2,1,1.5,1.0,0.0,0.0,0.1908745046211096
hk/204,204,204,唔好嘈！,閉嘴！,3,2,1,1.0,1.0,0.0,0.0,0.1908745046211096
hk/325,325,325,等陣呀！,等等！,3,2,1,1.5,1.0,0.0,0.0,0.1908745046211096
hk/47,47,47,幾多呀？,多少？,3,2,1,1.5,1.0,0.0,0.0,0.1908745046211096
hk/611,611,611,噉𢰸！,這樣子……,3,2,1,1.5,1.0,0.0,0.0,0.1908745046211096
hk/71,71,71,知道嘞。,知道。,3,2,1,1.5,1.0,0.0,0.0,0.1908745046211096
hk/75,75,75,唔該晒！,謝謝！,3,2,1,1.5,1.0,0.0,0.0,0.1908745046211096
hk/112,112,112,你哋一個二個都係噉。,兩兄妹都這樣。,6,4,2,1.8,1.3333333333333333,0.0,0.0,0.19087450462110958
hk/214,214,214,聽唔聽倒呀？,聽到嗎？,6,4,2,2.6,2.0,0.0,0.0,0.19087450462110958
hk/616,616,616,唱得幾好㗎！,唱得不錯！,6,4,2,2.8,2.0,0.0,0.0,0.19087450462110958
hk/623,623,623,噉邊個玩音樂呀？,誰玩樂器？,6,4,2,1.8,1.3333333333333333,0.0,0.0,0.19087450462110958
hk/914,914,914,我認為要改選主席。,要改選主席。,6,4,2,1.8,1.3333333333333333,0.0,0.0,0.19087450462110958
hk/34,34,34,ＯＫ！,很好！,2,3,1,1.0,1.0,0.0,0.0,0.19087450462110958
hk/407,407,407,喺度。,有了。,2,3,1,1.0,1.5,0.0,0.0,0.19087450462110958
hk/681,681,681,好。,好的。,2,3,1,1.0,1.5,0.0,0.0,0.19087450462110958
hk/780,780,780,誒，嗱，其實我都冇權去確定㗎。,其實，我也無權確定你們是否有權投票。,13,14,1,3.3333333333333335,2.6923076923076925,16.666666666666668,15.384615384615385,0.18783123742295532
hk/172,172,172,係啦，你哋一個⋯⋯好似中意⋯⋯嗰個咩……哦，Eason，一個呢，就中意嗰個⋯⋯黎明。,對了，那時候你們一個喜歡陳奕迅，一個喜歡黎明。,29,16,13,3.857142857142857,3.466666666666667,17.857142857142858,20.0,0.18735534457421518
hk/707,707,707,誒……好，而家呢，喺秘書畀我嘅名單裏便呢，第一位就係阿毛孟靜議員。,根據秘書給我的名單，第一位提出規程問題的議員是毛孟靜議員。,24,18,6,4.6521739130434785,2.7058823529411766,21.73913043478261,11.764705882352942,0.18728932278822502
hk/222,222,222,阿哥佢中意聽陳奕迅嘅話，我就聽陳奕迅。,阿哥愛聽陳奕迅，我就一起聽陳奕迅。,12,11,1,2.090909090909091,2.3,9.090909090909092,10.0,0.18492016978813242
hk/1000,1000,1000,噉，我哋又點樣去開始下一步，呢一個選主席嘅呢一個會議呢？,如何開始下一步選舉主席的會議？,23,10,13,4.818181818181818,2.7777777777777777,31.818181818181817,11.11111111111111,0.18464104071338255
hk/173,173,173,愾！你哋啲嘢邊個打邊個，唔知㗎嘞。,誰喜歡哪個我都忘了。,14,8,6,2.076923076923077,1.7142857142857142,7.6923076923076925,0.0,0.1835365079970949
hk/815,815,815,噉，第三點，至於大家質疑梁君彥議員嗰個國籍問題，嗱，我就，誒，都係一早呢，都好關心呢件事，我多次同梁議員都澄清，誒，要求佢確認。,第三點，至於大家質疑梁君彥議員的國籍問題，我早已很關心此事，並多次請梁議員澄清，要求他確認。,48,32,16,4.446808510638298,3.4838709677419355,23.404255319148938,16.129032258064516,0.18352641676250925
hk/493,493,493,噉，喺嗰度識咗嗰啲唱歌啲朋友啦。帶咗我入嚟廟街話：「哎，廟街都有歌唱㗎喎，誒但係嗰度啲唱歌就唔同嘞，係靠啲客打賞呀噉。」,在那裡認識了一些唱歌的朋友，就帶我進廟街說：「廟街都有歌唱，但那裡就不一樣，是靠客人打賞。」,51,35,16,4.02,3.3529411764705883,22.0,14.705882352941176,0.18332408748554313
hk/863,863,863,如果大家睇返之前嘅片段呢，其實三位議員佢都完整噉樣讀完佢嘅誓詞。,如果大家翻看剛才錄影片段，其實三位議員已完整讀完誓詞。,23,17,6,3.4545454545454546,2.75,13.636363636363637,12.5,0.18311809176224111
hk/683,683,683,噉呢，就因為呢，我剛才呢，已經係講咗，就係話，由於要讓大家進一步瞭解或者澄清有關梁君彥議員嗰個嘅國籍問題呢，我特別安排咗一個時間畀大家呢，喺出便同依個新聞傳媒嗰度呢，係作出交代同埋澄清嘅。,我剛才已經說過，為了讓大家進一步瞭解有關梁君彥議員的國籍問題，或要求他澄清，我已作出-特別安排時間，讓梁議員在會議廳外向傳媒作出交代和澄清。,64,44,20,4.158730158730159,4.883720930232558,19.047619047619047,18.6046511627907,0.1826904384104804
hk/751,751,751,噉，我哋今日呢-我今日呢，就唔係同大家係辯論依啲問題，但係不過大家如果想去澄清有關依啲問題呢，就應該係透過其他途徑。,我今天不是要與大家辯論這個問題，但如果大家想澄清的話，便應該透過其他途徑。,39,24,15,4.7631578947368425,4.086956521739131,23.68421052631579,17.391304347826086,0.18265587249455767
hk/741,741,741,主席呀，我唔係……我唔係要求討論呀。,主席，我不是要求討論。,14,8,6,2.769230769230769,1.8571428571428572,15.384615384615385,0.0,0.18259764379825183
hk/715,715,715,就話第一封信有關佢個國籍、外國居留權嘅問題。,他說第一封信是關乎其國籍或外國居留權的問題。,15,15,0,4.214285714285714,3.2857142857142856,21.428571428571427,14.285714285714286,0.18235583290063956
hk/640,640,640,肥死你呀！又食咁多嘢！,胖死你呀，吃這麼多！,11,9,2,2.6,2.875,10.0,12.5,0.18230644760872802
hk/477,477,477,噉初初嗰時，都係覺得好難接受囉，跟住但係冇辦法。,初初都會覺得好難接受，但無辦法。,17,12,5,3.375,2.5454545454545454,18.75,18.181818181818183,0.18121178042780645
hk/844,844,844,噉，就正如李慧瓊議員所言呢，其實今次個會議係好多人睇緊，亦都好多香港人關注。,正如李慧琼議員所言，很多香港人正在觀看和關注這次會議。,27,17,10,3.769230769230769,2.25,19.23076923076923,12.5,0.1810780476533896
hk/612,612,612,成日都喺度……成日爆㗎，佢！,他整天都爆的！,10,6,4,1.8888888888888888,1.8,0.0,0.0,0.17942628478371941
hk/508,508,508,太悶，喺屋企，除非話阿彌陀佛對住部-四埲牆啫。,太悶，在家就阿彌陀佛對住四塊牆！,18,13,5,3.4705882352941178,2.75,23.529411764705884,8.333333333333334,0.17906984235142334
hk/727,727,727,咩都係正正式式嘞，我哋先開始呢個，誒，誒，選舉嘅程序呢？,所有事情皆被正式確認後，才展開選舉程序呢？,20,14,6,3.8947368421052633,2.230769230769231,21.05263157894737,0.0,0.17889281217890632
hk/252,252,252,抑係噉嘞，我畀兩蚊你，再加多三張Yes!卡。,要不這樣，我給你兩元，再給你扭三張Yes!卡。,18,17,1,3.3529411764705883,3.125,11.764705882352942,12.5,0.17858227092352266
hk/379,379,379,你想我代阿爺丙你呀，吓？,你想我代爺爺打你嗎？,11,9,2,3.6,3.0,30.0,25.0,0.1781358110999608
hk/819,819,819,噉，呢個我理解嘅。,這點我是理解的。,7,7,0,1.8333333333333333,1.8333333333333333,0.0,0.0,0.17787321397664732
hk/312,312,312,嗱，記住，每面三十分鐘。,記著，每一面三十分鐘。,10,9,1,2.5555555555555554,3.25,22.22222222222222,25.0,0.1777401072502537
hk/234,234,234,如果唔係呀，阿爺大家樂見唔倒我哋呢，就死㗎喇。,如果阿爺發現我們不在大家樂，就慘了。,18,12,6,3.1176470588235294,2.3636363636363638,11.764705882352942,9.090909090909092,0.177665316838705
hk/440,440,440,好似呢個檔係彈琴嘅。我唔跟人哋，唔學人哋。要創新嘛，可？做咩要學人哋彈琴呢？,以前這檔是彈琴的，我卻不學他們，要創新！,30,16,14,3.0689655172413794,2.533333333333333,6.896551724137931,6.666666666666667,0.17738100801489087
hk/846,846,846,即係我頭先見倒最大問題就係……,剛才我留意到最大的問題是甚麼？,11,10,1,2.3,2.3333333333333335,10.0,11.11111111111111,0.17655169823924494
hk/817,817,817,噉，及後呢，亦都將由英國領事館發出嘅兩封信，係畀大家去，誒，睇喇。,及後，亦已提供英國領事館發出的兩封信，供大家參閱。,26,17,9,3.72,3.3125,24.0,18.75,0.17604226047232013
hk/735,735,735,噉，梁天琦都唔使畀人disqualify啦，係咪呀？,那麼梁天琦也不應該被disqualified，對嗎？,13,11,2,2.75,2.9,8.333333333333334,10.0,0.17589758651742105
hk/151,151,151,唏，你點知㗎？,你怎麼知道？,7,4,3,1.8333333333333333,1.3333333333333333,0.0,0.0,0.17573813336525587
hk/255,255,255,嗱，一陣就去呀！,待會兒就去！,7,4,3,1.8333333333333333,1.3333333333333333,0.0,0.0,0.17573813336525587
hk/754,754,754,噉，我祇能夠呢……,我祇能夠⋯⋯,7,4,3,1.8333333333333333,1.3333333333333333,0.0,0.0,0.17573813336525587
hk/145,145,145,豪仔，你喺邊呀？,你在哪？,7,4,3,1.8333333333333333,1.3333333333333333,0.0,0.0,0.17573813336525584
hk/188,188,188,第七條我做咗嘞，histogram。,第七題我完成了，直方圖。,9,8,1,2.375,1.8571428571428572,12.5,0.0,0.17567497904218954
hk/272,272,272,我有排都未做完呀。,我還有很多未做好。,8,9,1,2.2857142857142856,2.0,0.0,12.5,0.17567497904218954
hk/772,772,772,我祇係做兩樣嘢唧。,我祇是做這兩件事。,9,8,1,2.625,2.5714285714285716,12.5,0.0,0.17567497904218954
hk/163,163,163,你坐低，你坐低！,你先坐下！,8,5,3,1.7142857142857142,1.5,0.0,0.0,0.17482271134173274
hk/615,615,615,係呀，有冇量過血壓呀？,是的，有量血壓嗎？,10,8,2,2.3333333333333335,2.0,0.0,0.0,0.17482271134173274
hk/540,540,540,喂，點呀？收未呀？,現在是怎樣了？結束了嗎？,9,9,0,1.875,1.75,0.0,0.0,0.17473594598481423
hk/627,627,627,不如睇下鄭多變教嘅蟹蟹瘦身操先啦！,不如先看一下鄭多變教的蟹蟹瘦身操,10,8,2,3.5555555555555554,1.8571428571428572,33.333333333333336,0.0,0.17453764065120614
hk/778,778,778,如果你係影響唔倒，誒，大家個投票個進程呢，我係唔阻，我-我-我係唔阻止你嘅。,如果你不影響大家的投票程序，我是不會阻止你的。,32,17,15,3.903225806451613,2.875,16.129032258064516,12.5,0.17445404065401815
hk/291,291,291,哦，嗰度我識做㗎喇。,那題我明白了。,9,6,3,2.5,1.4,0.0,0.0,0.17429115623471672
hk/158,158,158,未出世？點會呀？,怎可能？,7,3,4,2.6666666666666665,1.0,0.0,0.0,0.1737661250829763
hk/517,517,517,冇苛求，冇苛求呀。,沒苛求。,7,3,4,2.5,1.5,16.666666666666668,0.0,0.1737661250829763
hk/688,688,688,而今日我哋個會議裏面呢，係冇辦法去處理依個問題嘅。,今天的會議中則沒有辦法處理這個問題。,17,11,6,2.75,1.8,18.75,0.0,0.17329000070101586
hk/775,775,775,如果真係為咗抗爭，我係不同意而家呢一個噉樣嘅程序嘅，我都行出唻，我而家抗爭，企喺你後面，我係唔走。,為了抗爭，為表示我不同意現時的程序，我現在也走出來，站在你後面不會離開。,38,26,12,4.837837837837838,3.32,21.62162162162162,20.0,0.1729113905152204
hk/816,816,816,佢多次呢，都係已經係好確認噉講呢，就係佢已經處理好。,而他已多次確定地表示事情已經處理好。,22,12,10,3.0952380952380953,3.0,14.285714285714286,9.090909090909092,0.17259634955428368
hk/328,328,328,咩嚟㗎，咩嚟㗎，呢隻？,什麼來的？,11,4,7,3.6,2.0,20.0,0.0,0.17236377039090492
hk/921,921,921,誒，因為呢，當任何議員未曾做依一個嘅最後嘅宣誓嘅時候呢，佢仍然都有議員嘅-嘅，唔係-係有資格，佢身份裏便嚟講嘅話呢。,即使任何議員未曾作最後宣誓，他仍具議員的資格，這是就其身份而言。,45,23,22,4.909090909090909,2.772727272727273,27.272727272727273,13.636363636363637,0.17212502861095796
hk/980,980,980,係祇係你哋呢，係提出呢啲噉嘅問題出嚟呢，會議先唔能夠進行。,……祇是你們提出這些問題，會議便不能進行。,22,14,8,4.904761904761905,2.6923076923076925,23.80952380952381,7.6923076923076925,0.17109734648778765
hk/764,764,764,但不過問題在於呢，我唔能夠作任何嘅一個-建議你，跟住點樣做，因為我冇依一個身份。,不過，問題是我不能夠建議他接着該怎樣做，因為我沒有這個身份。,30,21,9,4.103448275862069,3.45,20.689655172413794,10.0,0.17097726553081277
hk/968,968,968,梁美芬議員，請你坐低！,梁美芬議員，我還未批准你發言，請坐下。,8,14,6,1.8571428571428572,2.4615384615384617,0.0,15.384615384615385,0.17096334833064447
hk/984,984,984,下一位呢，就係陳直-陳志全議員。,下一位是陳志全議員。,12,7,5,2.3636363636363638,1.6666666666666667,9.090909090909092,0.0,0.16997428686876645
hk/786,786,786,誒，清唔清醒唔係你判斷㗎喎。,我清醒與否不是由你判斷的。,11,11,0,2.5,2.3,10.0,0.0,0.1697880678867998
hk/908,908,908,噉，我就要畀佢繼續發言落去。,我會讓他發言。,11,6,5,2.2,1.8,0.0,0.0,0.16946487637145038
hk/748,748,748,噉，我哋點可以喺呢度進行呢個選舉嘅過程呢？,試問我們怎可以在這裡進行選舉的程序呢？,14,12,2,3.5384615384615383,4.2727272727272725,23.076923076923077,27.272727272727273,0.16884028808586732
hk/218,218,218,都幾襯吖，佢哋。,不是蠻合襯嗎？,7,6,1,2.0,1.8,0.0,0.0,0.16884028808586724
hk/949,949,949,呢個錯嘅決定，係咪？,這是錯的決定。,7,6,1,2.0,2.2,0.0,0.0,0.16884028808586724
hk/887,887,887,係好決定我哋未來呢個立法會任期入便呢啲會議係點樣進行，係對全香港人嘅公眾利益都係，即係非常重大嘅關係。,這相當影響未來立法會任期內會議如何進行，跟全港公眾利益也有莫大關係。,34,21,13,4.909090909090909,3.65,27.272727272727273,20.0,0.16819274580649035
hk/1,1,1,你喺度搵乜嘢呀？,你在找些什麼？,6,6,0,1.8,1.8,0.0,0.0,0.16666666666666666
hk/30,30,30,爺爺，我行嘞！,爺爺，可以走了！,6,6,0,1.6,1.6,0.0,0.0,0.16666666666666666
hk/326,326,326,第一個幾多分呀？,第一首有多長？,6,6,0,1.4,1.6,0.0,0.0,0.16666666666666666
hk/553,553,553,你阿媽唔得閒呀。,你媽咪沒時間呀。,6,6,0,1.4,1.6,0.0,0.0,0.16666666666666666
hk/646,646,646,有冇掛住我呢？,有無想念我呢？,6,6,0,1.8,1.8,0.0,0.0,0.16666666666666666
hk/964,964,964,請大家坐低先。,請大家先坐下。,6,6,0,2.6,2.2,0.0,0.0,0.16666666666666666
hk/496,496,496,因為我哋不嬲唱歌都係自己一個舞台唱歌，唱完歌就走嘞，唔需要同啲客打招呼啦。,因為我們一向都是自己一個舞台唱歌，唱完歌就走，不需要與客人打招呼。,27,23,4,4.576923076923077,3.8181818181818183,19.23076923076923,13.636363636363637,0.16639327442989382
hk/841,841,841,即係話睇依啲法律觀點，或者咁大風險之下，你覺得今日唔適宜作出今日選主席決定呢？,面對這些法律觀點或風險，你認為今天是否不適宜就選舉立法會主席作出決定？,24,22,2,3.739130434782609,2.857142857142857,21.73913043478261,14.285714285714286,0.1658977876670392
hk/768,768,768,我想澄清一下我主席做乜嘢喺度。,我也想澄清我坐在這裡做甚麼。,10,11,1,2.3333333333333335,2.9,11.11111111111111,10.0,0.1656598995129005
hk/120,120,120,走啦，走啦，走！,走啦！,8,3,5,3.142857142857143,1.5,28.571428571428573,0.0,0.16563338550830675
hk/935,935,935,但係不過我覺得呢，我依據剛才嘅程序裏便嚟講嘅話呢，因為-因為你哋大家未宣誓嗰陣時呢，都有資格坐喺依個議-會議廳嗰度嘅話呢，我用依一個概念。,但我認為按照剛才的程序，你們尚未宣誓已有資格在會議廳就座，我是基於這個理念作出決定。,47,26,21,4.978260869565218,3.92,15.217391304347826,20.0,0.1654194068322967
hk/429,429,429,係要幫人打工㗎！打咗工又有經驗喇，自己搞掂。,總要幫別人打工的，打過工有經驗了，自己就能做好。,18,20,2,3.411764705882353,4.7894736842105265,23.529411764705884,26.31578947368421,0.16534230955876422
hk/523,523,523,我叫做李紅呀，個個人就叫我做紅姐囖。,我叫李紅，人人叫我紅姐。,14,9,5,3.0,2.375,15.384615384615385,12.5,0.16486388356945275
hk/636,636,636,係囖，呢個好啲喎，呢個呀！,是的，這個比較好。,13,8,5,2.0833333333333335,3.142857142857143,0.0,28.571428571428573,0.16479896093599053
hk/868,868,868,而我相信好多議員，即係包括好多直選，有好多民意基礎支持嘅議員呢，亦都唔能夠信納呢個選舉嘅結果。,我相信很多議員，包括眾多有廣大民意基礎支持的直選議員，都不能信納這次選舉結果。,29,25,4,5.607142857142857,5.083333333333333,32.142857142857146,25.0,0.16436943466647091
hk/928,928,928,但係不過問題在於就係咩呢？仲未有人去取消佢資格，佢未宣誓。,不過問題在於尚未有人取消他的資格，他是未宣誓。,22,17,5,3.9523809523809526,3.125,19.047619047619047,12.5,0.16400714830499796
hk/426,426,426,噉呢，佢炒咗我嘞。剛好呢度嘅老世呢，佢又好忙，做唔嚟，打理唔過嚟，佢有其他地方。,他解僱我以後，剛好這邊的老闆很忙，做不來，打理不了。,33,20,13,3.34375,2.736842105263158,18.75,15.789473684210526,0.16336756766498892
hk/773,773,773,其他嘢呢，我都唔應該做嘅。,而不應該做其他事。,11,7,4,2.4,2.0,10.0,0.0,0.16324548941662248
hk/462,462,462,呀，呀，又有人唱，都有人唱新歌呀。,都有人唱新歌！,17,7,10,2.9375,1.8333333333333333,12.5,0.0,0.16308841879782876
hk/544,544,544,人不留人，就雨留人吖嘛！啱唔啱先。,人不留人，雨留人。,16,9,7,2.1333333333333333,2.25,0.0,12.5,0.1630420915415438
hk/1003,1003,1003,所以，主席，首先你要去望一望呢一個sh-《議事規則》裏便嘅資料，去決定返我哋先後次序。,所以，主席，請你先看看《議事規則》，以決定各事項的先後次序。,29,21,8,4.571428571428571,2.85,25.0,10.0,0.1629716714721627
hk/952,952,952,你唔同意我決定嘅話呢，你可以去法庭上高，去質疑我依個決定。,如果你不同意我的決定，可以向法庭提出質疑。,20,14,6,2.8421052631578947,2.5384615384615383,10.526315789473685,7.6923076923076925,0.1629609291360946
hk/483,483,483,每一個歌手都有一個藝名，有一個唱歌嘅名嚟嘅，藝名嚟嘅。,每一個歌手都有一個藝名的。,23,11,12,3.5454545454545454,2.4,18.181818181818183,0.0,0.16091268966089547
hk/227,227,227,Eason每兩至三個月就出一次新碟。,而且陳奕迅每兩三個月便出一張新唱片。,14,14,0,3.0,3.230769230769231,7.6923076923076925,15.384615384615385,0.16036517841689507
hk/464,464,464,你以前做咩？,你以前做過什麼呢？,5,7,2,1.5,2.1666666666666665,0.0,0.0,0.16011249429901198
hk/149,149,149,爺爺呀，你睇下！,爺爺，你看！,7,5,2,1.8333333333333333,1.5,0.0,0.0,0.16011249429901192
hk/211,211,211,邊個打嚟呀？,是誰打電話來的？,5,7,2,1.75,2.8333333333333335,0.0,16.666666666666668,0.16011249429901192
hk/377,377,377,再大聲，嘈醒阿爺，起身丙你吖嘛，知唔知呀，吓？,你再大聲說話小心爺爺起床打你，知道嗎？,19,13,6,4.277777777777778,2.0,16.666666666666668,8.333333333333334,0.1597332701629932
hk/661,661,661,就，議會裏便呢，我就唔能夠根據依一個嘅《議事規則》裏便呢，係容許大家提問，或者係作出任何嘅討論嘅。,在會議廳內，根據《議事規則》，我不能容許大家提問或作出任何討論。,35,21,14,5.9411764705882355,2.65,35.294117647058826,15.0,0.15967504712481845
hk/762,762,762,就係當佢如果係選咗之後呢，就即係如果係唔符合呢度呢，佢就唔應該成為一個嘅主席。,……就是一旦他當選，發覺條件不符合規定，他便不應該成為主席。,29,20,9,4.107142857142857,4.052631578947368,10.714285714285714,15.789473684210526,0.15955917669589942
hk/490,490,490,噉，我嚟到香港呢，我都希望搵返我自己中意個行業做囖。,那我來到香港都希望找到我喜歡的行業工作。,21,15,6,3.15,2.5,25.0,14.285714285714286,0.1595106189240177
hk/937,937,937,無論你接受與唔接受都好，無論你覺得我依個擉-決定啱與唔啱都好……,無論你接受與否，又或我的決定是對或錯。,24,16,8,3.391304347826087,2.8,13.043478260869565,13.333333333333334,0.15921973288959282
hk/685,685,685,不過呢，就係無論當事人呢，點樣澄清，點樣作出一個嘅解釋嘅話呢，其實我喺依個會議上高，我唔能夠作任何嘅保證大家滿意或者唔滿意嘅。,不過，無論當事人如何澄清及解釋，在這個會議上，我不能保證令大家滿意。,42,22,20,4.658536585365853,3.238095238095238,21.951219512195124,14.285714285714286,0.1589178403299163
hk/432,432,432,係咪噉呀？我教我個女，真係噉教呀。,我都是這樣教我女兒的。,17,9,8,3.5,2.25,18.75,12.5,0.1585739508605378
hk/873,873,873,假如今日喺一個咁粗疏嘅情況之下進入程序嘅話呢，即係畀佢「過倒海係神仙」㗎嘑，主席。,如果我們今天在一種如此粗疏的情況下進入選舉立法會的程序，主席，就是讓梁君彥議員「過了海便是神仙」。,30,34,4,4.551724137931035,3.727272727272727,34.48275862068966,24.242424242424242,0.15836292724177065
hk/413,413,413,因為-因為我呢個年紀嘅人，好似呢個年紀嘅人，應該喺屋企帶孫，有孫嘛，可？帶孫呀，煮飯買菜呀。,因為我這年紀的人，應該在家帶孫子，煮飯。,35,15,20,3.0,2.5714285714285716,17.647058823529413,7.142857142857143,0.1580206315037031
hk/454,454,454,因為-因為我呢個年紀嘅人，好似呢個年紀嘅人，應該喺屋企帶孫，有孫嘛，可？帶孫呀，煮飯買菜呀。,因為我這年紀的人，應該在家帶孫子、煮飯。,35,15,20,3.0,2.5714285714285716,17.647058823529413,7.142857142857143,0.1580206315037031
hk/878,878,878,所以我都係，希望主席你能夠-即係，請靜-請耐心，請聆聽我哋會眾嘅意見，作出你嘅裁決。,因此，我希望主席你能夠耐心聆聽議員的意見，然後作出裁決。,30,17,13,2.689655172413793,2.9375,10.344827586206897,12.5,0.15616180690925607
hk/919,919,919,如果你又認為佢嘅宣誓有效，你畀佢做，你可以決定，可以有基礎。,如果你認為他的宣誓有效而准許他發言，你可以此為基礎作出決定。,22,21,1,2.8095238095238093,3.25,14.285714285714286,20.0,0.15612792555948266
hk/213,213,213,喂？喂？,喂？,4,2,2,1.3333333333333333,1.0,0.0,0.0,0.15563906222956642
hk/635,635,635,唏～噉樣？,這樣？,4,2,2,1.3333333333333333,1.0,0.0,0.0,0.15563906222956642
hk/127,127,127,快啲瞓！,快去睡！,4,4,0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.15563906222956642
hk/481,481,481,我慢慢適應。,唯有慢慢適應……,4,4,0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.15563906222956642
hk/507,507,507,因為我哋，係退休先嚟。,我們是退了休才來。,8,8,0,2.5714285714285716,2.857142857142857,14.285714285714286,14.285714285714286,0.15563906222956642
hk/990,990,990,頭先比較混亂。,剛才較為混亂。,4,4,0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.15563906222956642
hk/314,314,314,中間唔要有空白呀，知唔知呀？,中間不要有空白，明白嗎？,12,9,3,2.4545454545454546,1.75,9.090909090909092,0.0,0.1555750888537232
hk/1002,1002,1002,喺第十二則，每屆任期嘅首次會議嗰度係有清晰列明。,在第十二條（每屆任期的首次會議）已有明確規定。,18,17,1,2.764705882352941,3.0,11.764705882352942,18.75,0.15450784904602194
hk/827,827,827,不過我相信呢，即係喺呢個會議廳裏面呢，唔同政治立場嘅議員呢，佢哋對依件事係有唔同嘅態度，但係不能夠因為依一個原因呢，係阻礙我哋今天既定嘅議程。,但我相信在這個會議廳內，雖然不同政治立場的議員對此事抱持不同的態度，但亦不能因此而阻礙今天既定的議程。,51,36,15,4.98,5.0,18.0,17.142857142857142,0.15399878762141764
hk/576,576,576,係呀，你陪我去啦！,是的，你陪我去啦！,9,9,0,2.75,2.25,12.5,0.0,0.15304930567574826
hk/941,941,941,阿代理主席，阿代理主席，你就真係唔係好想做「醜人」嘅，我知你嘅，但係你唔可以違反我哋嘅《議事規則》㗎。,主席，我明白你不想當「醜人」，但你不可以違反《議事規則》。,40,22,18,3.923076923076923,3.4285714285714284,15.384615384615385,9.523809523809524,0.153007717120193
hk/676,676,676,噉，如果大家有任何規程問題呢，係可以提問嘅。,如果大家有任何規程問題，可以提出。,15,10,5,3.5,2.3333333333333335,21.428571428571427,11.11111111111111,0.15269960369688754
hk/946,946,946,嗱，我都講咗嘞。,我已說了。,8,5,3,2.0,1.5,0.0,0.0,0.15220409346653072
hk/256,256,256,誒，食啦！,快吃吧！,5,4,1,1.5,1.3333333333333333,0.0,0.0,0.15220409346653072
hk/829,829,829,閣下嘅工作呢-閣下嘅工作呢，亦都係祇能夠主持今天呢個大主席嘅選舉，所以我希望你呢，唔好再浪費時間呢，而係能夠直接進入依個，欸，立法會主席選舉。,而閣下的工作亦祇是主持今天這項主席選舉，所以我希望你不要再浪費時間，直接進入立法會主席選舉的程序。,50,31,19,3.4081632653061225,3.3,18.367346938775512,13.333333333333334,0.1518334909181927
hk/797,797,797,噉，我想邀請你再決定一下係唔係應該逆住咁多嘅程序公義去繼續處理呢個會議，去繼續選一個冇任何代表性嘅主席呢？,我想請你決定，面對那麼多程序公義問題，應否繼續進行會議，選出一位沒有任何代表性的立法會主席？,38,30,8,4.0,4.137931034482759,18.91891891891892,24.137931034482758,0.15085383497759794
hk/143,143,143,就嚟畀人捉㗎喇！,快要被人抓到了！,7,8,1,1.8333333333333333,2.142857142857143,0.0,0.0,0.15044809880776056
